@relation feature_vector

@attribute alpha_one numeric
@attribute alpha_two numeric
@attribute alpha_three numeric
@attribute alpha_four numeric
@attribute alpha_five numeric
@attribute alpha_six numeric
@attribute watermarked {1,0}

@data
164.66,8.85,16.15,165.44,137.21,17.29,0
175.01,175.95,24.05,1.4,3.38,7.58,0
97.02,36.39,36.99,33.46,130.34,140.1,1
2.99,4.23,3.75,2.44,2.36,0.87,0
8.13,7.04,175.48,135.84,173.74,7.14,0
165.76,15.51,5.89,2.57,7.46,134.77,0
13.12,14.53,164.03,17.02,170.09,11.75,0
3.09,3.11,3.27,3.03,3.39,3.06,0
15.36,8.81,171.7,6.96,7.3,15.65,0
127.43,114.45,64.97,73.25,3.48,7.43,0
52.31,54.52,48.84,120.31,54.12,49.37,0
3.22,6.52,5.51,4.26,5.36,7.46,0
9.98,2.67,2.67,2.54,172.6,8.91,0
2.81,2.02,1.66,3.81,176.67,3.72,0
32.76,5.41,10.64,95.13,178.19,172.04,0
2.13,0.98,17.26,163.51,87.63,170.85,0
7.93,9.18,167.71,13.31,13.18,11.08,0
145.73,21.29,34.64,145.27,26.76,90.83,0
164.7,177.42,5.98,5.35,89.18,163.63,0
6.03,3.2,61.89,169.27,4.45,10.1,0
1.26,1.38,0.78,1.81,2.64,175.6,0
120.96,21.88,154.65,34.41,51.7,151.96,0
149.41,118.74,42.75,42.12,106.83,31.38,0
176.05,64.82,4.3,2.89,4.12,3.19,0
20.71,20.74,0.78,92.8,160.69,4.05,0
27.21,25.24,31.71,148.36,150.08,152.07,0
5.28,4.44,178.14,3.84,175.93,73.16,0
5.21,3.21,2.82,4.28,177.03,8.03,0
5.84,5.85,2.07,6.76,4.94,3.56,0
2.22,1.34,1.25,2.33,3.46,4.11,0
112.53,167.05,11.4,5.8,10.81,170.34,0
12.62,7.46,172.98,7.24,4.5,4.84,0
172.54,173.96,8.65,1.23,1.23,176.18,0
164.62,26.97,3.38,20.14,162.59,112.87,1
3.3,2.15,2.52,1.94,4.7,4.92,0
11.58,7.86,8.94,170.35,173.77,80.85,0
152.59,88.23,32.43,29.7,47.8,150.96,0
5.07,178.14,2.84,2.26,3.23,2.93,0
159.78,17.63,103.37,14.14,163.41,155.14,1
2.87,172.68,5.96,5.17,5.34,167.3,0
83.19,126.18,122.31,33.46,50.4,54.15,0
173.89,4.77,4.1,0.77,1.24,177.29,0
150.7,7.69,12.9,14.57,9.3,167.29,0
19.18,162.01,9.55,11.11,166.96,155.2,0
1.73,0.79,1.28,178.81,1.63,2.41,0
4.25,3.08,176.64,3.71,2.45,3.88,0
5.56,12.98,172.45,5.56,171.4,146.64,0
38.09,25.15,132.26,135.64,85.15,45.17,0
166.17,13.5,125.31,20.34,162.71,162.94,1
6.54,13.26,12.48,9.36,8.8,10.52,0
162.99,173.92,4.71,176.47,4.79,4.4,0
3.33,3.3,1.85,2.59,2.59,3.09,0
169.25,2.27,1.98,8.07,4.64,173.93,0
4.64,5.02,4.7,9.1,15.15,12.87,0
12.79,11.05,28.64,28.04,149.46,161.59,0
8.54,4.56,174.81,173.01,0.99,7.34,0
1.76,3.74,1.34,176.3,3.88,4.1,0
143.38,33.39,34.26,48.54,140.57,140.23,1
46.33,16.44,18.55,25.31,10.22,169.11,0
86.62,178.25,2.11,2.12,4.08,2.46,0
20.95,122.38,22.78,154.9,18.64,25.79,0
5.63,6.48,6.48,1.18,6.52,5.65,0
115.58,108.45,59.09,113.06,53.48,128.4,0
168.41,175.88,3.65,8.44,6.31,7.49,0
3.63,3.86,2.41,3.34,5.05,178.73,0
11.85,11.84,168.21,81.84,165.01,13.78,0
16.94,176.06,2.07,176.76,4.36,3.44,0
176.23,63.78,2.78,176.77,4.7,4.91,0
1.96,3.45,1.3,5.95,5.29,4.11,0
7.59,7.15,172.19,171.09,168.74,106.81,0
5.99,176.41,116.21,5.03,8.2,8.16,0
7.88,6.95,4.66,3.65,176.3,141.77,0
6.49,3.33,12.89,167.82,172.26,92.99,0
6.17,86.79,154.6,10.66,6.18,5.56,0
5.92,6.63,2.98,4.34,4.2,3.46,0
3.03,3.15,1.39,1.6,178.27,176.43,0
5.78,7.8,177.34,4.89,6.18,6.38,0
2.9,3.07,2.04,2.53,2.65,2.12,0
3.41,9.96,2.35,174.73,0.95,167.55,0
20.55,20.45,140.14,32.74,45.73,8.3,0
11.63,7.39,171.06,9.57,161.8,5.75,0
3.33,156.55,159.46,2.34,4.03,4.96,0
81.23,82.77,95.85,97.47,97.23,78.56,0
16.12,177.54,176.7,3.89,3.31,12.36,0
26.69,24.08,21.17,17.02,13.95,7.33,0
30.9,136.57,30.65,21.02,22.17,31.01,0
100.48,100.39,81.55,55.34,71.08,55.98,0
2.63,1.25,1.14,176.28,3.06,2.87,0
2.89,2.8,179.08,2.73,2.86,2.62,0
6.06,179.15,7.61,5.85,3,6.3,0
3.36,4.36,1.69,3.25,3.26,2.75,0
5.77,173.32,2.53,0.9,4.92,5.75,0
1.84,1.85,3.43,7.45,172.92,8.12,0
10.81,5.47,4.67,5.4,172.36,10.2,0
172.65,173.02,175.37,13.47,4.74,162.85,0
23.56,23.02,22.82,8.11,9.67,9.28,0
22.87,157.3,157.79,4.84,10.11,15.31,0
177.2,1.81,1.3,1.57,1.64,11.94,0
9.15,164.42,14.9,4.64,6.92,7.35,0
170.37,73.68,14.69,12.45,12.28,13.62,0
80.86,124.14,127.34,54.88,53.29,48.08,0
11.18,13.14,6.6,12.49,8.51,9.22,0
7.02,8.36,1.69,21.96,7.8,163.95,0
176.18,3.62,109.07,176.16,8.47,10.59,0
15.56,0.74,0.69,2,2.29,176.66,0
173.53,152.24,6.13,5.08,4.89,0.54,0
7.42,2.59,2.73,1.72,3.94,6.08,0
11.74,170.74,5.68,4.79,5.16,3.98,0
1.6,0.58,2.07,178.55,0.98,1.25,0
3.39,1.39,167.29,6.97,8.93,0.66,0
4.47,3.38,3.54,2.24,6.54,6.66,0
9.24,1.17,178.62,2.96,1.89,3.01,0
51.17,30.59,19.64,148.08,175.86,85.64,0
1.45,7.87,174.38,1.7,7.18,1.91,0
30.58,150.82,55.73,158.3,14.36,16.28,0
6.74,178.34,2.32,2.32,2.31,5.94,0
7.32,6.79,2.62,2.62,6.32,175.16,0
170.38,9.82,10.81,5.85,14.77,165.9,0
29.57,20.69,50.71,124.57,125.61,142.14,0
10.99,5.85,7.7,171.28,165.56,12.17,0
158.77,162.51,17.43,151.43,18.1,18.28,0
5.13,3.56,179.47,3.28,3.85,5.34,0
7.59,2.45,177.39,2.68,167.87,5.43,0
2.7,2.99,2.89,2.86,3.41,3.45,0
172.35,174.57,167.94,14.91,3.9,4.67,0
14.24,166.51,157.81,168.51,11.65,14.09,0
94.88,159.82,27.83,17.6,22.01,154.74,0
21.01,20.27,16.71,81.55,157.81,157.38,0
15.03,7.77,172.85,10.88,14.65,166.15,0
2.35,2.93,5.32,174.71,92.17,2.58,0
1.25,2.39,2.64,1.54,2.11,2.44,0
0.8,6.13,8.6,10.45,159.46,177.31,0
159.39,172.19,175.03,10.02,6.51,3.79,0
2.97,2.16,2.01,2.22,1.62,3.66,0
3.49,2.08,2.08,178.18,3.15,3.14,0
4.49,88.18,2.59,9.72,5.69,163.57,0
176.09,2.78,84.97,178.42,2.57,176.44,0
4.48,87.01,177.91,0.87,3.26,3.56,0
7.58,7.93,1.26,4.2,5.22,7.06,0
5.04,175.2,81.23,2.26,3.98,3.08,0
150.73,118.17,32.17,149.2,12.96,27.16,0
175.03,121.7,6.65,4.13,3.44,3.06,0
6.45,173.14,4.48,178.03,1.66,1.75,0
4.24,10.96,177.48,2.86,3.49,3.8,0
120.11,116.98,40.65,130.14,89.31,46.96,0
140.16,142.48,76.67,23.74,21.37,148.61,0
12.63,79.03,171.85,166.47,6.76,9.85,0
171.45,94.03,171.51,7.02,1.72,8.61,0
3.61,4.23,8.45,7.26,159.67,169.24,0
64.14,3.37,172.62,3.95,2.93,4.42,0
174.26,5.15,6.64,0.38,6.96,169.06,0
8.98,8.93,6.61,7.13,19.34,167.95,0
3.24,3.61,3.19,177.29,86.11,176.72,0
93.03,178.53,2.37,3.12,2.51,177.85,0
52.5,115.77,64.45,53.35,24.59,136.18,0
175.51,16.75,5.24,4.98,4.75,7.23,0
4.82,4.73,4.13,5.5,1.5,4.48,0
175.36,171.69,8.63,11.31,7.56,6.29,0
4.98,2.8,0.97,178.04,12.01,174.9,0
25.34,2.72,176.91,0.81,4.36,3.94,0
179.62,6.01,4.82,4.54,5.69,10.39,0
112.16,67.1,114.07,35.77,66.6,112.71,0
3.45,0.91,1.08,1.28,179.15,3.53,0
6.75,133.07,7.73,150.87,7.07,10.41,0
4.81,8.18,5.55,178.13,142.18,7.22,0
166.81,1.93,14.23,18.3,161.83,158.27,1
129.73,43.85,140.57,136.55,38.76,107.95,0
6.95,7.45,2.96,4.13,6.29,171.23,0
12.26,167.74,14.86,7.77,12.05,9.81,0
7.12,5.78,5.96,175.04,7.07,3.76,0
12.03,163.45,13.35,8.77,3.17,14.65,0
23.51,12.21,12.63,168.43,150.48,155.8,0
4.1,4.22,1.98,4.18,4.15,2.12,0
6.59,5.86,3.98,3.74,77.81,173.05,0
159.87,3.21,4.35,6.84,2,164.92,0
171.96,170.23,3.69,7.95,15.2,158.39,0
161.97,165.05,165.55,16,14.45,15.84,0
3.28,177.13,1.09,5.63,1.96,3.3,0
70.43,70.85,71.32,80.79,108.32,109.59,0
3.65,172.18,6.23,7.36,171.45,11.24,0
37.21,36.53,27.87,146.28,146.86,14.63,0
11.41,9.6,6.27,167.76,12.07,11.73,0
18.05,22.97,160.82,17.76,150.11,159.45,0
3.74,6.87,6.16,2.37,9.44,6.97,0
172.37,10.43,3.59,4.92,3.91,4.9,0
15.08,28.63,156.88,25.2,165.76,12.14,0
9.71,174.2,11.01,3.45,8.18,11.98,0
1.37,1.43,1.6,1.32,178.69,2.02,0
9.07,8.4,6.72,6.31,6.89,11.73,0
118.03,116.15,65.39,57.6,77.36,115.85,0
175.94,171.9,6.51,4.66,3.87,3.79,0
39.51,36.23,11.03,22.57,51.27,53.32,0
5.62,176.56,3.31,1.09,0.9,0.9,0
8.52,1.12,1.02,1.8,17.11,172.89,0
11.37,10.87,7.67,7.61,17.69,166.29,0
4.78,175.23,96.55,2.03,1.89,1.59,0
28.52,38.81,31.37,17.22,72.65,145.76,0
1.54,2.55,176.97,1.98,2.75,1.61,0
163.54,2.59,20.42,7.24,172.84,7.28,1
176.82,78.06,8.54,3.35,5.05,4.51,0
8.46,176.63,3.91,2.44,4.84,4.29,0
162.7,160.75,15.58,11.52,14.44,18.73,0
173.52,85.15,6.87,6.21,6.81,5.87,0
1.91,1.82,1.13,2.24,177.76,2.5,0
2.76,22.81,4.84,6.78,5.25,174.24,0
155.93,151.45,151.4,26.04,25.17,23.04,0
5.44,2.12,1.47,1.88,6.34,174.85,0
6.99,173.2,8.89,1.06,2.04,2.33,0
49.8,18.68,86.8,72.45,79.34,82.46,0
1.71,8.71,4.61,18.92,2.49,174.24,0
1.64,10.54,3.41,61.29,1.82,61.56,0
135.27,18.94,164.43,15.56,13.66,165.41,0
35.36,32.83,147.09,118.55,139.14,35.05,0
8.43,175.9,2.96,4.25,4.23,3.59,0
78.21,98.02,28.16,102.78,77.23,78.35,0
12.07,10.52,4.63,10.43,169.51,11.7,0
3.74,4.91,0.77,3.96,4.97,2.85,0
176.49,176.54,3.34,2.14,3.42,2.86,0
178.64,7.89,4.63,4.7,6.86,79.67,0
6.67,6.34,2.41,3.22,2.89,4.41,0
171.01,8.37,173.71,8.5,8.27,171.52,0
5.83,5.92,2.13,2.94,175.23,21.04,0
5.83,3.03,177.38,85.29,175.34,11.33,0
18.5,76.85,21.09,157.88,11.56,14.54,0
16.04,7.52,148.39,95.47,5.17,16.09,0
13.15,30.77,146.59,28.5,23.63,168.43,0
3.62,4.54,176.29,80.68,175.49,6.34,0
2.1,4.11,4.11,2.47,3.54,3.62,0
11.56,13.55,6.39,147.79,165.18,163.69,0
4.21,6.53,173.15,3.35,3.43,4.27,0
177.54,7.79,1.99,2.12,2.31,1.16,0
138.72,42.93,110.01,75.23,36.93,124.93,0
3.64,178.25,2.62,2.39,5.23,4.77,0
3.67,2.16,2.2,178.97,11.08,177.2,0
9.96,1.5,94.99,3.26,167,1.85,0
3.29,2.85,3,179.62,3.34,3.29,0
98.33,92.64,93.35,86.32,83.58,81.97,0
0.91,0.92,2.51,3.1,1.54,1.87,0
12.8,10.34,8.49,4.73,5.03,4.52,0
171.69,165.38,9.75,5.5,14.45,165.83,0
0.86,1.38,78.9,169.98,2.5,1.1,0
4.51,3.97,3.95,3.17,7.48,5.65,0
6.1,5.99,175.02,7.04,5.51,4.98,0
21.77,23.04,13.2,16.28,147.87,159.77,0
2.55,169.72,5.09,91.97,3.76,86.53,0
176.83,2.72,1.96,2.67,3.94,174.23,0
178.58,2.33,4.77,3.8,171.63,175.66,1
7.48,175.76,6.6,5.83,3.57,4.15,0
12.75,12.66,7.28,7.33,8.49,170.49,0
168.29,177.65,1.27,2.9,4.21,5.12,0
8.03,7.58,4.43,3.7,9.15,171.61,0
6.37,5.28,9.51,4.41,175.74,171.02,0
2.79,2.82,4.59,176.5,3.07,2.86,0
176.21,5.69,3.4,2.67,2.96,4.09,0
2.51,2.26,3.12,2.75,177.28,6.3,0
2.15,6.11,5.83,4.12,6.23,7.47,0
158.07,9.13,11.48,15.24,157.2,157.55,1
4.97,3.32,174.17,5.67,3.8,5.4,0
1.55,177.09,2.87,2.72,3.21,1.64,0
81.01,49.39,127.75,57.32,68.41,134.45,0
96.84,89.01,94.71,95.28,83.26,84.53,0
29.19,152.33,147.89,23.37,24.98,30.41,0
159.44,172.75,7.44,3.23,10.7,10.35,0
176.26,174.91,3.39,3.38,1.98,3.3,0
47.76,39.88,34.9,134.81,140.94,133.56,0
2.14,4.42,8.42,170.2,104.62,5.65,0
5.72,1.73,177.05,3.92,1.29,4.25,0
1.01,55.28,175.52,175.38,7.54,0.79,0
7.84,7.73,6.08,175.47,8.3,4.69,0
13.27,171.06,24.25,8.61,9.88,14.57,0
17.61,17.34,10.8,111.17,151.46,154.17,0
28.97,20.13,158.55,5.94,15.84,15.6,0
3.63,176.73,4.58,2.86,3.39,3.39,0
5.77,176.12,3.31,3.77,3.21,3.13,0
7.68,8.23,6.99,4.51,169.45,178.47,0
84.17,8.07,6.09,24.28,9.18,169.45,0
1.8,4.21,7.8,8.09,15.47,175.2,0
4.84,3.21,3.11,3.05,3.26,3.8,0
6.08,3.5,2.05,4.42,3.76,5.11,0
1.67,1.3,10.16,176.02,4.13,3.99,0
94.08,63.5,85.96,87.17,92.64,100.23,0
1.73,3.24,3.99,2.51,4.12,4.04,0
7.54,7.58,4.16,4.31,6.47,7.71,0
167.11,10.95,5.63,3.6,3.15,87.03,0
4.83,176.93,4.36,175.63,5.45,2.81,0
11.66,67.25,18.45,154.95,10.11,76.32,0
174.83,8.62,7.16,21.61,156.8,15.75,1
3.46,3.22,2.78,2.1,2.52,1.89,0
166.09,177.49,2.51,2.14,175.61,6.03,0
171.42,148.29,10.05,8.04,7.18,6.93,0
175.42,1.25,0.89,7.86,6.26,171.68,0
4.62,4.54,1.67,4.73,3.62,3.15,0
2.26,1.68,1.87,179.24,2.48,1.78,0
10.1,1.39,163.25,2.18,87.08,10.25,0
5.36,4.51,4.61,0.79,6.5,5.49,0
176.48,2.5,0.91,179.09,0.81,3.57,0
98.58,88.33,93.19,114.78,66.01,110.5,0
128.15,128.06,57.04,122.93,24.68,48.71,0
8.3,2.55,6.48,172.81,4.85,9.26,0
7.85,6.78,9.25,8.02,173.34,78.63,0
11.44,167.32,117.78,160.96,16.59,13.69,0
1.17,1.11,1.2,4.05,176.58,7.28,0
17.93,15.56,13.18,150.41,81.8,16.59,0
155.55,156.18,23,34.34,19.94,71.7,0
5.5,3.05,6.62,5.38,174.02,5.87,0
107.86,71.54,13.18,70.63,107.38,112.91,1
9.95,37.11,0.8,84.06,169.36,169.04,0
6.67,1.01,171.88,172.92,7.54,9.22,0
2.51,2.47,3.31,177.27,2.74,3.64,0
124.5,126.24,49.62,25.98,112.87,60.36,0
159.92,26.31,19.83,22.79,142.52,163.59,1
11.25,169.92,8.44,3.49,2.12,3.98,0
84.05,5.2,4.84,3.75,4.14,175.88,0
175.12,85.12,3.74,175.18,3.7,6.92,0
6.29,4.36,178.04,3.93,3.52,6.85,0
3.96,4.06,4.32,2.17,3.12,3.54,0
146.02,137.18,139.18,34.12,18.73,17.72,0
12.91,0.49,2.32,7.8,172.3,172.65,0
1.29,6.55,176.59,3.7,6.15,6.53,0
146.51,144.88,29.89,27.82,23.3,151.77,0
170.78,8.97,170.44,3.32,12.19,167.21,0
3.09,2.9,177.5,0.42,1.5,0.89,0
152.43,1.33,1.46,1.41,3.75,175.43,0
3.78,1.81,1.54,3.26,176.95,4.92,0
2.32,2.57,3.37,1.64,3.41,3.39,0
2.13,2.73,1.94,2.91,176.88,3.91,0
4.62,4.16,173.02,129.82,171.44,9.78,0
7.83,7.95,10.36,5.39,10.49,10.24,0
152.82,131.54,31.23,138.7,76.03,34.54,0
6.05,7.66,9.21,3.26,4.95,7.58,0
8.05,4.72,3.43,6.32,177.53,51.02,0
176.62,177.72,2.43,2.3,3.01,2.74,0
173.89,169.21,4.32,5.93,1.74,1.39,0
2.6,3.99,1.06,4.48,5.97,5.99,0
169.94,1.24,13.14,1.61,3.76,3.31,0
4.46,177.38,3.42,3.33,2.71,5.13,0
176.37,4.06,2.93,1.67,2.24,7.24,0
2.85,2.5,2.46,3.25,174.2,2.71,0
1.14,1.17,90.36,174.5,4.68,3.76,0
5.34,5.18,4.37,172.51,11.56,6.83,0
167.92,4.83,7.16,2.7,3.61,4.37,0
1.67,3.07,5.6,1.11,3.82,5.84,0
14.23,165.19,9.58,168.04,11.6,12.1,0
177.43,24.03,173.93,7.2,7.79,149.51,0
18.43,171.65,6.98,4.57,2.06,3.33,0
107.69,6.29,3.15,103.95,144.37,1.44,0
5.69,5.1,178.62,6.56,3.84,4.34,0
6.06,177.22,2.78,1.54,1.39,3.28,0
6.46,6.36,15.23,162.85,164.15,18.05,0
3.94,175.92,0.59,2.48,4.1,7.48,0
4.5,1.66,1.66,97.73,164.41,4.45,0
101.28,95,65.99,64.62,55.41,122.71,0
17.04,175.33,7.05,2.44,3.08,6.01,0
151.57,79.27,24.34,57.18,23.54,152.85,0
4.75,4.89,3.5,4.05,177.97,6.73,0
174.9,4.38,10.27,1.65,1.95,98.64,0
149.56,174.82,3.89,7.65,3.98,4.92,0
4.9,6.8,5.87,174.13,164.6,175.53,0
5.11,5.32,90.56,177.56,2.75,3.24,0
5.3,171.53,4.66,176.91,3.07,5.45,0
173.52,163.19,4.94,2.66,5.66,3.35,0
123.47,105.36,58.87,122.03,63.01,55.27,0
30.88,28.45,151.44,52.78,150.5,28.56,0
109.43,3.15,3,3.48,3.57,176.53,0
162.98,72.72,11.66,16.07,163.74,165.32,1
9.66,9.69,167.54,7.13,6.21,6.73,0
2.39,1.56,2.04,177.49,0.75,1.74,0
31.52,63.46,146.68,33.34,31.83,149.29,0
1.8,173.68,3.08,2.21,173.19,5.35,0
3.19,3.46,3.11,4.18,157.78,177.38,0
5.94,3.35,3.21,3.84,9.92,172.98,0
165.82,7.55,4.14,3.79,3.62,14.17,0
177.43,149.26,5.95,4.73,4.74,5.86,0
102.4,111.57,109.06,57.15,70.65,71.48,0
4.89,5.45,6.04,175.9,75.73,173.91,0
79.41,6.7,5.94,8.34,0.75,176.59,0
178.97,0.92,0.76,2.67,177.65,2.54,1
173.84,2.16,4.72,13.12,167.47,166.13,1
6.95,3.07,1.48,173.51,176.22,9.7,0
9.2,8.65,5.56,5.97,6.14,6.21,0
159.85,154.44,25.32,23.86,21.61,149.67,0
155.09,101.62,19.17,27.86,154.93,24.99,0
8.09,20.14,4.85,176.73,6.4,7.27,0
1.25,173.85,8.34,3.61,1.91,0.59,0
175.43,170.76,7.58,86.2,3.98,4.21,0
176.66,3.7,5.04,3.32,3.02,2.49,0
2.66,3.3,9.59,175.89,1.83,2.58,0
12.38,12.31,3.17,6.22,5.67,6.5,0
7.24,6.02,11.3,175.65,3.9,3.41,0
6.31,5.72,2.08,4.15,4.15,4.25,0
4.54,4.66,176.72,10.62,6.03,5.53,0
63.21,68.14,71.22,113.95,100.78,98.71,0
2.23,2.05,1.49,177.49,1.36,3.26,0
3.98,7.26,174.04,6.47,4.26,4.31,0
4.05,6.41,169,169.79,12.08,10.99,0
152.96,173.81,6.17,4.19,1.3,1.6,0
9.37,129.99,4.67,23.41,17.52,109.19,0
2.35,2.39,1.4,3.1,2.68,1.42,0
6.06,162.36,157.87,175.05,4.91,9.19,0
5.17,18.05,6.45,5.69,94.68,175.73,0
2.19,2.02,2.3,4.63,176.54,6.41,0
175.05,174.43,92.96,1.69,5.36,173.61,0
21.23,19.71,139.1,158.03,18.15,21.34,0
167.07,147.26,171.19,8.76,9.47,10.1,0
3.84,3.73,3,3.21,7.64,175.93,0
3.96,178.11,2.56,176.9,3.24,1.92,0
12.11,12.11,168.22,5.79,4.89,4.03,0
5.33,2.93,1.63,174.17,176.14,168.32,0
1.57,177.73,4.15,3.39,175.57,4.53,0
172.95,7.63,4.88,6.48,174.26,83.52,1
147.38,6.76,154.31,22.02,29.28,29.04,0
6.75,6.9,1.19,179.02,37.89,7.1,0
13.24,166.74,12.81,9.3,7.34,5.84,0
4.32,4.78,5.11,1.63,3.68,4.31,0
4.26,3.53,2.54,2.62,4.32,175.82,0
7.99,166.13,13.11,167.52,167.92,11.84,0
6.45,171.4,9.17,3.13,2.18,3.95,0
3.82,1.8,5.93,178.68,178.63,98.24,0
174.68,161.29,4.23,4.24,6.06,5.67,0
5.35,6.8,13,11.7,12.9,12.99,0
2.01,2.8,6.12,174.39,95.62,3.46,0
174.91,2.99,170.58,172.73,2.24,4.65,0
167.68,168.03,164.16,8.23,9.45,9.27,0
174.98,153.13,12.22,10.57,7.55,5.54,0
3.6,6.48,3.61,176.38,4.72,4.62,0
7.97,8.37,5.93,4.85,4.92,4.84,0
2.24,1.99,2.01,1.99,2,177.08,0
167.63,14.17,2.92,10.46,170.42,171.04,1
4.88,5.48,2.48,5.61,5.32,3.88,0
33.89,146.22,143.66,29.66,31.67,33.91,0
5.59,2.29,3.51,5.59,172.87,96.72,0
5.13,3.91,1.72,4.41,4.72,174.7,0
5.04,176.41,3.75,4.39,7.08,2.94,0
161.9,164.94,21.29,12.76,5.31,60.87,0
3.92,2.6,11.84,171.07,171.05,77.18,0
164.64,4.12,6.02,7.37,8.82,4.86,0
3.61,176.84,4.41,1.69,3.57,3.55,0
0.75,2.01,172.86,142.43,0.69,0.28,0
10.79,168.9,12.27,173.44,1.57,8.34,0
174.76,99.1,176.92,5.17,5.37,6.31,0
176.55,168.38,7.59,7.76,6.66,4.23,0
3.31,2.08,4.16,176.48,5.2,3.72,0
4.11,1.47,3.1,2.78,3.55,4.51,0
84.15,176.32,3.26,3.25,3.97,174.05,0
175.11,166.51,8.28,8.34,9.31,0.94,0
4.68,176.69,2.52,2.53,2.94,2.85,0
61.91,105.02,74.86,105.58,108.66,74.66,0
5.04,5.7,4.87,19.14,6.37,173.48,0
173.63,172.97,164.77,5.33,7.3,6.68,0
155.29,99.09,23.07,25.48,19.91,158.82,0
1.64,1.58,4.36,4.06,175.93,10.58,0
162.21,167.35,143.98,7.92,8.23,9.49,0
2.81,2.98,3.16,3.16,177.24,3.42,0
66.19,67.18,120.92,59.11,34.94,111.39,0
54.66,67.99,111.58,105.63,72.57,106.56,0
2.8,3.33,2.83,0.92,1.86,177.2,0
109.98,153.63,18.2,1.81,40.4,152.11,0
77.33,3.33,1.15,2.62,9.22,175.06,0
7.36,4.41,6.14,175.03,2.04,5.92,0
11.83,7.5,12.31,12.3,168.61,6.78,0
3.39,5.15,174.48,9.57,1.98,2.55,0
5.67,177.76,2.92,2.59,1.99,4.63,0
6.78,5.1,179.19,3.04,3.67,4.05,0
5.96,2.19,1.91,1.57,2.82,173.61,0
3.4,1.94,2.19,5.07,176.19,3.95,0
12.24,10.92,7.29,173.69,168.96,76.31,0
0.28,1.6,2.55,175.46,1.37,0.24,0
3.87,3.83,2.3,2.37,1.97,2.02,0
176.83,8.1,1.5,1.61,3.2,3.12,0
177.55,2.46,2.8,6.23,3.78,176.46,0
3.33,0.41,177.1,31.38,173.55,7.67,0
14.58,14.18,16.27,18.83,124.99,164.52,0
177.61,1.51,3.44,4.72,7.19,167.86,0
176.13,165.29,8.32,7.85,7.46,4.2,0
2.72,1.93,2.88,12.04,167.8,12.35,0
5.08,3.78,178.11,6.92,2.96,5.66,0
3.75,4.26,4.75,2.48,4.15,4.17,0
1.92,0.09,178.99,87.61,175.98,4.75,0
11.63,11.63,4.94,8.18,8.48,10.61,0
3.63,2.53,11.55,174.69,2.13,5.34,0
7.96,7.87,4.76,173.91,22.87,5.04,0
6.4,9.15,10.03,174.99,124.11,14.83,0
12.19,161.28,172.42,10.06,9.63,9.84,0
158.72,159.78,53.42,19.1,22.75,20.99,0
177.03,2.75,1.92,6.54,5.6,174.4,0
1.89,1.59,177.37,5.78,175.27,2.02,0
0.7,3.1,4.48,175.02,2,2.21,0
173.62,132.17,4.63,7.24,5.32,4.18,0
173.11,5.49,4.75,2.11,4.15,89.71,0
1.72,3.36,176.49,2.87,0.76,1.95,0
25.11,150.52,37.68,28.32,149.2,140.89,0
2.56,2.46,2.35,4.15,175.6,5.49,0
4.39,3.64,4.46,72.31,167.92,175.33,0
6.61,168.5,169.31,172.95,3.61,8.85,0
178.44,1.59,1.92,1.83,1.75,1.48,0
3.72,2.21,1.87,154.17,167.43,2.28,0
2.13,1.51,174.91,5.06,172.95,7.22,0
106.16,74.81,103.58,13.9,75.24,108.94,0
8.55,168.18,169.49,9.73,6.54,5.66,0
18.19,17.54,163.82,35.2,9.29,8.93,0
178.06,168.1,3.4,2.84,3.37,2.52,0
159.53,72.86,163.63,16.49,17.24,18.66,0
27.96,138.39,15.49,88.25,17.73,151.2,0
1.79,1.31,3.47,6.21,173.14,10.56,0
171.63,12.29,2.83,2.25,179.11,13.47,1
4.6,5.4,3.66,3.35,16.28,174.84,0
7.95,5.89,9.09,169.38,177.4,174.76,0
177.94,1.7,2.79,1.33,3.91,173.01,0
1.56,9.62,3.85,17.25,2.12,168.75,0
161.81,164.87,15.1,165.26,13.74,14.14,0
163,15.27,13.67,156.53,21.82,158.91,0
163.48,164.4,88.48,8.96,13.5,14.27,0
2.45,1.19,0.92,1.66,2.04,2.3,0
167.67,157.21,15.01,12.46,6.14,165.86,0
3.58,3.31,5,4.94,3.15,3.66,0
7.99,172.4,4.93,2,0.83,1.86,0
8.51,6.14,5.91,170.69,28.38,169.42,0
5.46,2.25,179.75,73.25,175.8,6.93,0
24.67,1.69,0.51,4.48,21.83,168.24,0
7.34,174.09,5.81,5.73,2.72,3.58,0
91.53,10.77,168.93,107.6,5.99,173.24,0
6.58,6.13,174.17,5.42,6.63,176.42,0
10.37,9.07,8.65,166.44,173.36,170.36,0
4.18,2.12,4.54,4.9,5.74,174.46,0
1.46,1.47,1.8,3.46,175.51,2.15,0
10.35,7.88,8.46,168.75,170.16,12.79,0
7.61,4.58,4.59,175.12,170.49,172.61,0
173.03,4.71,1.31,2.25,1,12.18,0
3.85,4.09,2.4,4.89,7.35,6.51,0
10.84,11.71,14.11,160.32,17.48,17.38,0
157.99,155.81,27.31,21.12,15.57,158.36,0
8.05,179.66,3.8,3.49,6.66,174.82,0
4.55,174.04,7.18,2.76,2.68,0.21,0
2.41,1.32,3.3,3.22,1.45,2.72,0
3.49,4.97,174.22,5.7,2.41,2.27,0
